"source_path","source_root","source_state","category","copied","notes"
".agents/skills/impeccable/scripts/serve-question.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/impeccable/scripts/surface-brief.mjs","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/improve-animations/AUDIT.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/improve-animations/PLAN-TEMPLATE.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/improve-animations/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/interface-design/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/interface-design/agents/openai.yaml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/review-animations/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/review-animations/STANDARDS.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/agents/openai.yml","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/assets/shadcn-small.png","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/assets/shadcn.png","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/cli.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/customization.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/evals/evals.json","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/mcp.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/registry.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/base-vs-radix.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/chat.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/composition.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/forms.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/icons.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/shadcn/rules/styling.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/app-interface.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/charts.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/colors.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/google-fonts.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/icons.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/landing.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/motion.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/products.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/react-performance.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/angular.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/astro.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/avalonia.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/flutter.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/html-tailwind.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/javafx.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/jetpack-compose.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/laravel.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/nextjs.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/nuxt-ui.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/nuxtjs.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/react-native.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/react.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/shadcn.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/svelte.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/swiftui.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/threejs.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/uno.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/uwp.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/vue.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/winui.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/stacks/wpf.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/styles.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/typography.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/ui-reasoning.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/data/ux-guidelines.csv","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/references/pro-rules.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/references/quick-reference.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/scripts/core.py","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/scripts/design_system.py","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/scripts/search.py","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/scripts/tests/test_core.py","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/ui-ux-pro-max/scripts/validate_data.py","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".agents/skills/web-design-guidelines/SKILL.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-005.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-006.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-007.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-008.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-009.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-010.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-012.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-013.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-014.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-015.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-017.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/V2-023.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/launch.json","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/emil-design-eng","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/frontend-design","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/impeccable","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/improve-animations","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/interface-design","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/review-animations","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/shadcn","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/ui-ux-pro-max","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".claude/skills/web-design-guidelines","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
".gitignore","legacy","uncommitted_old_tree","tooling","no","Old-tree status  M; requires explicit review"
"AGENTS.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/V2-002.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/V2-016.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/V2-021.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/V2-025.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/V2-026.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"apps/demo/.gitignore","legacy","uncommitted_old_tree","prototype","no","Old-tree status ??; requires explicit review"
"apps/demo/.nvmrc","legacy","uncommitted_old_tree","prototype","no","Old-tree status ??; requires explicit review"
"docs/superpowers/plans/2026-07-29-goproceed-baseline-zero-01-preservation-and-workspace.md","legacy","uncommitted_old_tree","historical","no","Old-tree status ??; requires explicit review"
"docs/superpowers/plans/2026-07-29-goproceed-baseline-zero-02-active-documentation.md","legacy","uncommitted_old_tree","historical","no","Old-tree status ??; requires explicit review"
"docs/superpowers/plans/2026-07-29-goproceed-baseline-zero-03-cleanup-and-verification.md","legacy","uncommitted_old_tree","historical","no","Old-tree status ??; requires explicit review"
"docs/superpowers/specs/2026-07-29-goproceed-baseline-zero-design.md","legacy","uncommitted_old_tree","historical","no","Old-tree status ??; requires explicit review"
"migration/baseline-0/README.md","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
"skills-lock.json","legacy","uncommitted_old_tree","tooling","no","Old-tree status ??; requires explicit review"
